GENE_ENTREZ_ID	GENE_SYMBOL	DISEASE_IDS
8573	CASK	ORPHA:163937,OMIM:300908,OMIM:300749,ORPHA:1934,OMIM:300422
843	CASP10	OMIM:605027,OMIM:603909,OMIM:613659,ORPHA:3261
23581	CASP14	OMIM:617320
841	CASP8	OMIM:114480,OMIM:114550,OMIM:607271,OMIM:211980
844	CASQ1	ORPHA:88635,ORPHA:2593,OMIM:616231
845	CASQ2	OMIM:604772,ORPHA:3286,OMIM:611938
846	CASR	ORPHA:676,ORPHA:428,ORPHA:417,OMIM:239200,OMIM:601198,OMIM:145980
831	CAST	OMIM:616295
847	CAT	OMIM:614097
117144	CATSPER1	OMIM:612997
117155	CATSPER2	OMIM:612997,OMIM:611102,ORPHA:94064
857	CAV1	ORPHA:528,ORPHA:220393,OMIM:615343,OMIM:612526,ORPHA:220402,OMIM:606721
859	CAV3	ORPHA:101016,OMIM:123320,OMIM:606072,OMIM:611818,ORPHA:488650,OMIM:192600,OMIM:614321
284119	CAVIN1	ORPHA:528,OMIM:613327
865	CBFB	OMIM:601626
867	CBL	OMIM:613563,OMIM:607785
2694	CBLIF	OMIM:261000
875	CBS	ORPHA:394,OMIM:236200
84733	CBX2	OMIM:613080,ORPHA:242
54862	CC2D1A	OMIM:608443,ORPHA:88616
57545	CC2D2A	OMIM:612284,OMIM:216360,ORPHA:564,ORPHA:1454,OMIM:612285,ORPHA:2318
147372	CCBE1	ORPHA:2136,OMIM:235510
388389	CCDC103	OMIM:614679,ORPHA:244
93233	CCDC114	OMIM:615067,ORPHA:244
84317	CCDC115	OMIM:616828
285025	CCDC141	OMIM:146110,ORPHA:478
115948	CCDC151	OMIM:616037,ORPHA:244
51244	CCDC174	OMIM:616816
28952	CCDC22	ORPHA:7,OMIM:300963
79140	CCDC28B	OMIM:209900
339829	CCDC39	OMIM:613807,ORPHA:244
55036	CCDC40	OMIM:613808,ORPHA:244
57003	CCDC47	OMIM:618268
152137	CCDC50	OMIM:607453
85478	CCDC65	OMIM:615504,ORPHA:244
124093	CCDC78	OMIM:614807
83987	CCDC8	OMIM:614205,ORPHA:2616
55704	CCDC88A	OMIM:617507
440193	CCDC88C	OMIM:236600,ORPHA:423275,OMIM:616053
6356	CCL11	OMIM:600807
6347	CCL2	OMIM:182940
83605	CCM2	OMIM:603284,ORPHA:221061
8838	CCN6	OMIM:208230,ORPHA:1159
595	CCND1	ORPHA:29073,OMIM:193300,ORPHA:52416,OMIM:254500
894	CCND2	ORPHA:83473,OMIM:615938
8812	CCNK	OMIM:618147
10309	CCNO	OMIM:615872,ORPHA:244
92002	CCNQ	ORPHA:140952,OMIM:300707
22948	CCT5	ORPHA:139578,OMIM:256840
977	CD151	OMIM:609057
8763	CD164	OMIM:616969
930	CD19	OMIM:613493,ORPHA:1572,OMIM:240500
51744	CD244	OMIM:180300
919	CD247	ORPHA:85408,ORPHA:169160,ORPHA:85410,OMIM:610163
939	CD27	OMIM:615122
23607	CD2AP	OMIM:607832
51293	CD320	OMIM:613646
948	CD36	OMIM:608404
915	CD3D	ORPHA:169160,OMIM:615617
916	CD3E	ORPHA:169160,OMIM:615615
917	CD3G	OMIM:615607
920	CD4	OMIM:613949
958	CD40	OMIM:606843
959	CD40LG	OMIM:308230
4179	CD46	OMIM:612922,ORPHA:244242
1604	CD55	OMIM:613793,OMIM:226300
966	CD59	OMIM:612300
970	CD70	OMIM:618261
973	CD79A	ORPHA:33110,OMIM:613501
974	CD79B	ORPHA:33110,OMIM:612692
975	CD81	ORPHA:1572,OMIM:613496
925	CD8A	OMIM:608957
10225	CD96	ORPHA:1308,OMIM:211750
146059	CDAN1	OMIM:224120
8556	CDC14A	OMIM:608653
998	CDC42	OMIM:616737
8318	CDC45	OMIM:617063,ORPHA:2554
990	CDC6	OMIM:613805,ORPHA:2554
79577	CDC73	OMIM:145001,ORPHA:99879,OMIM:145000,ORPHA:99880,ORPHA:143,OMIM:608266
83879	CDCA7	OMIM:616910,ORPHA:2268
999	CDH1	OMIM:167000,OMIM:176807,OMIM:119580,OMIM:608089,OMIM:114480,ORPHA:1997,ORPHA:199306,OMIM:137215
1009	CDH11	OMIM:211380,ORPHA:1299
1013	CDH15	OMIM:612580
64072	CDH23	OMIM:601386,ORPHA:2965,OMIM:617540,ORPHA:96253,ORPHA:91347,OMIM:601067,ORPHA:231169
1001	CDH3	OMIM:225280,OMIM:601553,ORPHA:1573,ORPHA:1897
92211	CDHR1	ORPHA:791,OMIM:613660,ORPHA:1872
8558	CDK10	OMIM:617694
8621	CDK13	OMIM:617360
1019	CDK4	OMIM:609048,ORPHA:618,ORPHA:99971
1020	CDK5	OMIM:616342
55755	CDK5RAP2	ORPHA:2512,OMIM:604804
1021	CDK6	ORPHA:2512,OMIM:616080
6792	CDKL5	OMIM:300672,ORPHA:1934,ORPHA:3451,ORPHA:3095
1027	CDKN1B	ORPHA:276152,ORPHA:652,OMIM:610755
1028	CDKN1C	ORPHA:436144,ORPHA:85173,OMIM:130650,OMIM:614732
1029	CDKN2A	OMIM:606719,ORPHA:618,ORPHA:524,ORPHA:1333,OMIM:155601,OMIM:155755
50937	CDON	OMIM:614226,ORPHA:280200,ORPHA:95496
1041	CDSN	OMIM:270300,OMIM:146520
81620	CDT1	OMIM:613804,ORPHA:2554
9085	CDY1	OMIM:415000
9426	CDY2A	OMIM:415000
388551	CEACAM16	OMIM:614614,OMIM:618410
1050	CEBPA	OMIM:601626
1053	CEBPE	OMIM:245480
1056	CEL	OMIM:609812,ORPHA:552
1062	CENPE	OMIM:616051,ORPHA:808
1063	CENPF	OMIM:243605
55835	CENPJ	OMIM:613676,ORPHA:2512,ORPHA:808,OMIM:608393
9731	CEP104	OMIM:616781,ORPHA:475
153241	CEP120	OMIM:616300,ORPHA:220493,ORPHA:474,ORPHA:475,OMIM:617761
9662	CEP135	ORPHA:2512,OMIM:614673
22995	CEP152	ORPHA:2512,OMIM:613823,OMIM:614852,ORPHA:808
22897	CEP164	ORPHA:3156,OMIM:614845
84984	CEP19	OMIM:615703
11190	CEP250	OMIM:618358
80184	CEP290	ORPHA:564,OMIM:615991,ORPHA:110,ORPHA:3156,OMIM:610189,OMIM:611134,OMIM:610188,OMIM:611755,ORPHA:2318,ORPHA:65
95681	CEP41	ORPHA:220493,ORPHA:475,OMIM:614464
55165	CEP55	ORPHA:564,OMIM:236500
9702	CEP57	OMIM:614114,ORPHA:1052
80254	CEP63	ORPHA:2512,OMIM:614728
84131	CEP78	ORPHA:231183,OMIM:617236
51134	CEP83	OMIM:615862
375298	CERKL	ORPHA:791,OMIM:608380
10715	CERS1	OMIM:616230
204219	CERS3	ORPHA:79394,OMIM:615023
10087	CERT1	OMIM:616351
1071	CETP	OMIM:143470,ORPHA:79506
56683	CFAP298	OMIM:615500,ORPHA:244
85016	CFAP300	OMIM:618063,ORPHA:244
755	CFAP410	OMIM:617547,ORPHA:803,ORPHA:1872,OMIM:602271
80217	CFAP43	OMIM:617592
55779	CFAP44	OMIM:617593
220136	CFAP53	OMIM:614779
79846	CFAP69	OMIM:617959
629	CFB	OMIM:612924,OMIM:615561
55997	CFC1	OMIM:605376
1675	CFD	OMIM:613912
3075	CFH	OMIM:126700,OMIM:609814,OMIM:610698,OMIM:235400,ORPHA:244242
3078	CFHR1	OMIM:603075,OMIM:235400
10878	CFHR3	OMIM:603075,OMIM:235400
81494	CFHR5	OMIM:614809
3426	CFI	OMIM:615439,OMIM:612923,OMIM:610984,ORPHA:244242
1073	CFL2	OMIM:610687,ORPHA:171436
5199	CFP	OMIM:312060
1080	CFTR	OMIM:211400,ORPHA:676,OMIM:167800,ORPHA:48,ORPHA:60033,OMIM:219700,ORPHA:64740,ORPHA:586,OMIM:277180,ORPHA:399805
283489	CHAMP1	OMIM:616579
1103	CHAT	OMIM:254210,ORPHA:98914
400916	CHCHD10	ORPHA:457050,OMIM:616209,ORPHA:803,OMIM:615911,ORPHA:275872,OMIM:615048
51142	CHCHD2	OMIM:616710
1105	CHD1	OMIM:617682,ORPHA:529965
1106	CHD2	ORPHA:1942,OMIM:615369,ORPHA:2382
1107	CHD3	OMIM:618205
1108	CHD4	OMIM:617159
55636	CHD7	ORPHA:138,OMIM:214800,ORPHA:432,ORPHA:39041,OMIM:612370,ORPHA:478
57680	CHD8	OMIM:615032
11200	CHEK2	ORPHA:145,OMIM:176807,ORPHA:668,ORPHA:524,OMIM:114480,OMIM:609265,OMIM:259500
1116	CHI3L1	OMIM:181500
26511	CHIC2	OMIM:601626
1120	CHKB	OMIM:602541
1121	CHM	ORPHA:180,OMIM:303100
5119	CHMP1A	OMIM:614961
25978	CHMP2B	OMIM:614696,ORPHA:100070,ORPHA:803,ORPHA:100069,OMIM:600795,ORPHA:275864
128866	CHMP4B	OMIM:605387
1123	CHN1	OMIM:604356,ORPHA:233
11261	CHP1	OMIM:618438
91851	CHRDL1	OMIM:249300,OMIM:309300
1131	CHRM3	ORPHA:2970,OMIM:100100
1134	CHRNA1	OMIM:601462,OMIM:608930,ORPHA:98913,OMIM:253290
1135	CHRNA2	OMIM:610353
1137	CHRNA4	OMIM:600513
1139	CHRNA7	OMIM:612001,ORPHA:199318
1140	CHRNB1	OMIM:616314,OMIM:616313,ORPHA:98913
1141	CHRNB2	OMIM:605375
1144	CHRND	OMIM:616321,OMIM:616323,OMIM:616322,ORPHA:98913,OMIM:253290
1145	CHRNE	OMIM:616324,OMIM:608931,OMIM:605809,ORPHA:98913
1146	CHRNG	ORPHA:2990,OMIM:265000,OMIM:253290
50515	CHST11	OMIM:618167
113189	CHST14	OMIM:601776
9469	CHST3	OMIM:143095,OMIM:245600,ORPHA:263463
4166	CHST6	ORPHA:98969,OMIM:217800
64377	CHST8	OMIM:616265
22856	CHSY1	OMIM:605282,ORPHA:363417
1147	CHUK	OMIM:613630
10519	CIB1	ORPHA:302,OMIM:618267
10518	CIB2	OMIM:609439,OMIM:614869,ORPHA:231169
23152	CIC	OMIM:617600
63924	CIDEC	OMIM:615238,ORPHA:435651
4261	CIITA	OMIM:180300,OMIM:209920,ORPHA:572
22858	CILK1	OMIM:612651,OMIM:617924
493856	CISD2	ORPHA:3463,OMIM:604928
11113	CIT	ORPHA:2512,OMIM:617090
10370	CITED2	OMIM:614433,ORPHA:3303,OMIM:614431
150468	CKAP2L	ORPHA:3255,OMIM:272440
23529	CLCF1	OMIM:610313,ORPHA:1545
1180	CLCN1	OMIM:255700,OMIM:160800,ORPHA:614
1181	CLCN2	OMIM:607628,OMIM:615651,OMIM:605635,ORPHA:307
1183	CLCN4	ORPHA:777,ORPHA:485350,OMIM:300114
1184	CLCN5	OMIM:308990,OMIM:300554,OMIM:300009,OMIM:310468
1186	CLCN7	ORPHA:53,OMIM:166600,OMIM:618541,OMIM:611490,ORPHA:667,ORPHA:210110
1187	CLCNKA	OMIM:613090
1188	CLCNKB	OMIM:613090,OMIM:607364,ORPHA:358
9076	CLDN1	ORPHA:59303,OMIM:607626
9071	CLDN10	OMIM:617671
23562	CLDN14	OMIM:614035
10686	CLDN16	OMIM:248250
149461	CLDN19	ORPHA:2196,OMIM:248190
64581	CLEC7A	OMIM:613108,ORPHA:1334
1193	CLIC2	OMIM:300886,ORPHA:324410
53405	CLIC5	OMIM:616042
79827	CLMP	OMIM:615237,ORPHA:2301
1201	CLN3	OMIM:204200
1203	CLN5	OMIM:256731
54982	CLN6	OMIM:204300,OMIM:601780
2055	CLN8	OMIM:600143,ORPHA:1947,OMIM:610003
10978	CLP1	OMIM:615803,ORPHA:411493
81570	CLPB	OMIM:616271,ORPHA:445038
8192	CLPP	OMIM:614129
10845	CLPX	OMIM:618015
7401	CLRN1	ORPHA:231183,OMIM:614180,ORPHA:791,OMIM:268000,OMIM:276902
1213	CLTC	OMIM:617854,ORPHA:442835
7555	CNBP	OMIM:602668,ORPHA:606
1259	CNGA1	OMIM:613756,ORPHA:791,OMIM:268000
1261	CNGA3	ORPHA:49382,ORPHA:1872,OMIM:216900
1258	CNGB1	OMIM:613767,ORPHA:791
54714	CNGB3	ORPHA:1871,ORPHA:49382,OMIM:248200,OMIM:262300,ORPHA:827
22866	CNKSR2	ORPHA:777,ORPHA:442835,OMIM:301008
54805	CNNM2	OMIM:616418,ORPHA:34527,OMIM:613882
26504	CNNM4	ORPHA:1873,OMIM:217080
23019	CNOT1	OMIM:618500
10695	CNPY3	ORPHA:3451,OMIM:617929
1272	CNTN1	OMIM:612540
6900	CNTN2	ORPHA:86814,OMIM:615400
8506	CNTNAP1	OMIM:618186,OMIM:616286,ORPHA:2680
26047	CNTNAP2	OMIM:610042,ORPHA:221150
493753	COA5	OMIM:616500
388753	COA6	OMIM:616501
65260	COA7	OMIM:618387
84334	COA8	OMIM:220110,ORPHA:436271
80347	COASY	OMIM:618266,OMIM:615643,ORPHA:397725
1690	COCH	OMIM:618094,OMIM:601369
9382	COG1	ORPHA:263508,OMIM:611209
22796	COG2	OMIM:617395,ORPHA:435934
25839	COG4	ORPHA:85172,OMIM:618150,ORPHA:263501,OMIM:613489
10466	COG5	OMIM:613612,ORPHA:263487
57511	COG6	OMIM:615328,OMIM:614576
91949	COG7	ORPHA:79333,OMIM:608779
84342	COG8	OMIM:611182,ORPHA:95428
1300	COL10A1	ORPHA:174,OMIM:156500
1301	COL11A1	OMIM:604841,ORPHA:250984,OMIM:228520,ORPHA:440354,ORPHA:2021,ORPHA:560,ORPHA:90654,OMIM:154780
1302	COL11A2	ORPHA:1427,ORPHA:166100,OMIM:215150,OMIM:184840,ORPHA:2021,ORPHA:3450,OMIM:614524,OMIM:601868,OMIM:609706
1303	COL12A1	OMIM:616470,OMIM:616471,ORPHA:75840,ORPHA:610
1305	COL13A1	OMIM:616720,ORPHA:98914,ORPHA:98913
1308	COL17A1	OMIM:226650,OMIM:122400,ORPHA:79406,ORPHA:79402
80781	COL18A1	OMIM:267750,ORPHA:1571
1277	COL1A1	ORPHA:287,ORPHA:1310,OMIM:166710,OMIM:130060,OMIM:166220,OMIM:114000,ORPHA:1899,ORPHA:31112,OMIM:259420,OMIM:166210,OMIM:166200
1278	COL1A2	OMIM:225320,OMIM:166710,OMIM:617821,OMIM:166220,ORPHA:1899,OMIM:259420,OMIM:166210
84570	COL25A1	OMIM:616219,ORPHA:233
85301	COL27A1	OMIM:615155
1280	COL2A1	OMIM:271700,OMIM:184250,OMIM:200610,OMIM:609162,OMIM:156550,OMIM:151210,ORPHA:86820,OMIM:132450,ORPHA:94068,OMIM:609508,OMIM:616583,ORPHA:166011,ORPHA:93296,ORPHA:85166,ORPHA:90653,ORPHA:93315,ORPHA:2380,ORPHA:3450,ORPHA:93346,OMIM:183900,ORPHA:93316,OMIM:108300,OMIM:150600,ORPHA:1856,OMIM:608805,OMIM:604864,ORPHA:85198,ORPHA:485
1281	COL3A1	ORPHA:2500,ORPHA:286,OMIM:130050,ORPHA:231160,OMIM:618343
1282	COL4A1	ORPHA:899,ORPHA:73229,OMIM:180000,OMIM:618564,OMIM:175780,OMIM:611773
1284	COL4A2	OMIM:614483
1285	COL4A3	OMIM:203780,OMIM:104200,OMIM:141200
1286	COL4A4	OMIM:203780,OMIM:141200
1287	COL4A5	OMIM:301050
1288	COL4A6	OMIM:300914
1289	COL5A1	ORPHA:287,OMIM:130000,OMIM:130010
1290	COL5A2	ORPHA:287,OMIM:130010
1291	COL6A1	ORPHA:75840,OMIM:254090,OMIM:158810,ORPHA:610
1292	COL6A2	OMIM:255600,ORPHA:75840,OMIM:254090,OMIM:158810,ORPHA:610
1293	COL6A3	OMIM:616411,ORPHA:75840,OMIM:254090,OMIM:158810,ORPHA:610,ORPHA:464440
1294	COL7A1	OMIM:131850,ORPHA:79408,ORPHA:158673,ORPHA:89843,OMIM:226600,ORPHA:79411,OMIM:131705,ORPHA:89841,ORPHA:79409,ORPHA:158676,OMIM:607523,ORPHA:79410,OMIM:131750,ORPHA:231568,ORPHA:89839,OMIM:132000,ORPHA:89842,OMIM:604129
1296	COL8A2	OMIM:136800,OMIM:609140
1297	COL9A1	ORPHA:250984,ORPHA:166002,OMIM:614135,OMIM:614134
1298	COL9A2	ORPHA:250984,ORPHA:166002,OMIM:600204,OMIM:614284
1299	COL9A3	ORPHA:250984,ORPHA:166002,OMIM:600969
10584	COLEC10	ORPHA:293843,OMIM:248340
78989	COLEC11	ORPHA:293843,OMIM:265050
79709	COLGALT1	OMIM:618360
8292	COLQ	ORPHA:98915,OMIM:603034
1311	COMP	OMIM:177170,ORPHA:750,ORPHA:93308,OMIM:132400
1312	COMT	OMIM:181500,ORPHA:567,OMIM:167870
1314	COPA	OMIM:616414
9276	COPB2	ORPHA:2512,OMIM:617800
27235	COQ2	ORPHA:227510,ORPHA:98933,OMIM:146500,ORPHA:255249,OMIM:607426
51117	COQ4	OMIM:616276
51004	COQ6	OMIM:614650
10229	COQ7	OMIM:616733
56997	COQ8A	ORPHA:139485,OMIM:612016
79934	COQ8B	OMIM:615573
57017	COQ9	OMIM:614654
10699	CORIN	ORPHA:275555,OMIM:614595
11151	CORO1A	OMIM:615401
4512	COX1	OMIM:540000
1352	COX10	OMIM:220110,OMIM:256000
84987	COX14	OMIM:220110
1355	COX15	OMIM:615119,OMIM:256000,ORPHA:255241
4513	COX2	OMIM:540000
116228	COX20	OMIM:220110
4514	COX3	OMIM:535000,OMIM:540000
84701	COX4I2	OMIM:612714
1337	COX6A1	OMIM:616039
1340	COX6B1	OMIM:220110
1349	COX7B	OMIM:309801,ORPHA:2556,OMIM:300887
1351	COX8A	OMIM:220110
1356	CP	OMIM:604290,ORPHA:48818
57094	CPA6	OMIM:614418,OMIM:614417
27151	CPAMD8	OMIM:617319
65250	CPLANE1	ORPHA:65684,ORPHA:2754,ORPHA:475,OMIM:277170,OMIM:614615
10815	CPLX1	OMIM:617976,OMIM:194190,ORPHA:352582
1369	CPN1	OMIM:212070
1371	CPOX	ORPHA:79273,OMIM:121300
1373	CPS1	OMIM:237300,ORPHA:147
1374	CPT1A	ORPHA:156,OMIM:255120
126129	CPT1C	ORPHA:444099,OMIM:616282
1376	CPT2	OMIM:608836,ORPHA:228308,OMIM:600649,ORPHA:228305,OMIM:255110,ORPHA:228302,OMIM:614212
1380	CR2	OMIM:614699,ORPHA:1572,OMIM:240500
8738	CRADD	ORPHA:88616,OMIM:614499
1384	CRAT	OMIM:617917
23418	CRB1	ORPHA:791,OMIM:613835,OMIM:172870,OMIM:600105,ORPHA:65
286204	CRB2	OMIM:219730,OMIM:616220
51185	CRBN	ORPHA:88616,OMIM:607417
1385	CREB1	OMIM:612160
90993	CREB3L1	OMIM:616229
1387	CREBBP	OMIM:180849
78987	CRELD1	OMIM:606217,ORPHA:1330
9419	CRIPT	OMIM:615789
9244	CRLF1	ORPHA:1545,OMIM:272430
729920	CRPPA	OMIM:616052,ORPHA:352479,ORPHA:899,OMIM:614643,ORPHA:370980
10491	CRTAP	OMIM:610682
1406	CRX	OMIM:613829,ORPHA:791,OMIM:268000,ORPHA:1872,ORPHA:65,OMIM:120970
1407	CRY1	OMIM:614163
1409	CRYAA	ORPHA:1377,OMIM:604219
1410	CRYAB	OMIM:613869,ORPHA:399058,OMIM:608810,OMIM:613763,ORPHA:154,OMIM:615184
1411	CRYBA1	OMIM:600881
1412	CRYBA2	OMIM:115900
1413	CRYBA4	OMIM:610425,ORPHA:1377
1414	CRYBB1	OMIM:611544,ORPHA:1377
1415	CRYBB2	OMIM:601547,ORPHA:1377
1417	CRYBB3	OMIM:609741
1419	CRYGB	OMIM:615188
1420	CRYGC	OMIM:604307,ORPHA:1377
1421	CRYGD	OMIM:115700,ORPHA:1377
1427	CRYGS	OMIM:116100
1428	CRYM	OMIM:616357
1436	CSF1R	OMIM:618476,OMIM:221820
1438	CSF2RA	OMIM:300770,ORPHA:264675
1439	CSF2RB	OMIM:614370,ORPHA:264675
1441	CSF3R	OMIM:617014
1453	CSNK1D	OMIM:615224
1457	CSNK2A1	OMIM:617062
79848	CSPP1	ORPHA:564,OMIM:615636,ORPHA:475,ORPHA:397715
8048	CSRP3	OMIM:612124,OMIM:607482,ORPHA:154
1471	CST3	ORPHA:100008,OMIM:611953,OMIM:105150
1474	CST6	OMIM:618535
1475	CSTA	ORPHA:263534,OMIM:607936
1476	CSTB	OMIM:254800,ORPHA:308
1487	CTBP1	OMIM:617915,OMIM:194190
80169	CTC1	ORPHA:1775,OMIM:612199
10664	CTCF	OMIM:615502
9150	CTDP1	OMIM:604168,ORPHA:48431
1491	CTH	ORPHA:212,OMIM:219500
115908	CTHRC1	OMIM:614266
1493	CTLA4	ORPHA:3162,ORPHA:900,OMIM:152700,ORPHA:2584,OMIM:616100,OMIM:140300
1495	CTNNA1	OMIM:608970
1496	CTNNA2	OMIM:618174
29119	CTNNA3	OMIM:615616
1499	CTNNB1	OMIM:114500,OMIM:155255,OMIM:617572,OMIM:167000,ORPHA:873,ORPHA:54595,OMIM:615075,ORPHA:404473,OMIM:132600,OMIM:114550,ORPHA:33402
1500	CTNND1	OMIM:617681,ORPHA:1997
1497	CTNS	ORPHA:411629,OMIM:219900,OMIM:219800,OMIM:219750
1503	CTPS1	OMIM:615897
11330	CTRC	ORPHA:676,OMIM:167800,ORPHA:64740
5476	CTSA	OMIM:256540,ORPHA:351
1508	CTSB	ORPHA:50943,OMIM:148370
1075	CTSC	ORPHA:678,OMIM:170650,OMIM:245000,OMIM:245010
1509	CTSD	OMIM:610127
8722	CTSF	OMIM:615362
1513	CTSK	ORPHA:763,OMIM:265800
348180	CTU2	OMIM:618142
8029	CUBN	OMIM:261100
8452	CUL3	OMIM:614496
8450	CUL4B	ORPHA:85293,OMIM:300354
9820	CUL7	ORPHA:2616,OMIM:273750
1523	CUX1	OMIM:618330
23316	CUX2	ORPHA:2382,OMIM:618141
10283	CWC27	ORPHA:166035,OMIM:250410
55280	CWF19L1	ORPHA:453521,OMIM:616127
7852	CXCR4	ORPHA:51636,OMIM:193670
63932	CXorf56	OMIM:301013
1534	CYB561	OMIM:618182
1528	CYB5A	OMIM:250790,ORPHA:90796,ORPHA:621
1727	CYB5R3	ORPHA:621,OMIM:250800
1535	CYBA	ORPHA:379,OMIM:233690
1536	CYBB	ORPHA:379,OMIM:306400,OMIM:300645
1537	CYC1	OMIM:615453
54205	CYCS	OMIM:612004
26999	CYFIP2	ORPHA:442835,OMIM:618008
1540	CYLD	OMIM:605041,ORPHA:867,OMIM:601606,OMIM:132700,ORPHA:211
1583	CYP11A1	ORPHA:289548,ORPHA:168558,OMIM:613743
1584	CYP11B1	OMIM:103900,ORPHA:90795,ORPHA:403,OMIM:202010
1585	CYP11B2	ORPHA:427,OMIM:610600,ORPHA:403,OMIM:203400
1586	CYP17A1	OMIM:202110,ORPHA:90796,ORPHA:90793
1588	CYP19A1	ORPHA:91,OMIM:613546,OMIM:139300
1545	CYP1B1	OMIM:600975,OMIM:231300,ORPHA:98976,ORPHA:98977,OMIM:617315,ORPHA:708
1589	CYP21A2	OMIM:201910
1591	CYP24A1	OMIM:143880
56603	CYP26B1	OMIM:614416
340665	CYP26C1	ORPHA:398189,OMIM:614974
1593	CYP27A1	ORPHA:909,OMIM:213700
1594	CYP27B1	ORPHA:289157,OMIM:264700
1548	CYP2A6	OMIM:122700,OMIM:211980
1559	CYP2C9	OMIM:122700
1565	CYP2D6	OMIM:608902
120227	CYP2R1	ORPHA:289157,OMIM:600081
113612	CYP2U1	ORPHA:320411,OMIM:615030
1577	CYP3A5	OMIM:145500
126410	CYP4F22	ORPHA:313,OMIM:604777
285440	CYP4V2	OMIM:210370
9420	CYP7B1	ORPHA:79302,ORPHA:100986,OMIM:613812,OMIM:270800
4519	CYTB	OMIM:535000,OMIM:540000
728294	D2HGDH	OMIM:600721
1600	DAB1	OMIM:615945,ORPHA:363710
51339	DACT1	ORPHA:857,OMIM:617466,ORPHA:63260
1605	DAG1	OMIM:613818,ORPHA:899,OMIM:616538,ORPHA:280333
267012	DAOA	OMIM:181500
1615	DARS1	OMIM:615281
55157	DARS2	ORPHA:137898,OMIM:611105
1617	DAZ1	OMIM:415000,ORPHA:1646
57055	DAZ2	OMIM:415000,ORPHA:1646
57054	DAZ3	OMIM:415000,ORPHA:1646
1621	DBH	ORPHA:230,OMIM:223360
1629	DBT	OMIM:248600
80067	DCAF17	ORPHA:3464,OMIM:241080
50717	DCAF8	OMIM:610100
1630	DCC	OMIM:114500,OMIM:617542,ORPHA:2744,ORPHA:238722,OMIM:157600,OMIM:133239,ORPHA:478
51473	DCDC2	OMIM:610212,OMIM:616217,OMIM:617394
8642	DCHS1	OMIM:607829,ORPHA:314679,OMIM:601390
64421	DCLRE1C	OMIM:603554,ORPHA:275,OMIM:602450,ORPHA:39041
1634	DCN	OMIM:610048
28960	DCPS	ORPHA:88616,OMIM:616459
1639	DCTN1	OMIM:105400,OMIM:168605,ORPHA:178509,OMIM:607641,ORPHA:803
1641	DCX	OMIM:300067,ORPHA:2148
51181	DCXR	OMIM:260800
1643	DDB2	OMIM:278740,ORPHA:910
1644	DDC	OMIM:608643
80821	DDHD1	ORPHA:101008,OMIM:609340
23259	DDHD2	ORPHA:320380,OMIM:615033
1650	DDOST	OMIM:614507,ORPHA:300536
4921	DDR2	OMIM:271665
65992	DDRGK1	ORPHA:93352,OMIM:602557
1663	DDX11	OMIM:613398
1654	DDX3X	OMIM:300958,ORPHA:457260
8653	DDX3Y	OMIM:415000,ORPHA:1646
51428	DDX41	OMIM:616871
23586	DDX58	OMIM:616298
83479	DDX59	ORPHA:2919,OMIM:174300
10522	DEAF1	OMIM:617171,OMIM:615828,ORPHA:819
8560	DEGS1	OMIM:618404
23258	DENND5A	OMIM:617281
9681	DEPDC5	OMIM:604364
1674	DES	OMIM:601419,OMIM:604765,ORPHA:98909,ORPHA:154,OMIM:181400
8694	DGAT1	OMIM:615863
9993	DGCR2	OMIM:192430
8214	DGCR6	OMIM:192430
54487	DGCR8	OMIM:192430
8526	DGKE	OMIM:615008
1716	DGUOK	ORPHA:329314,OMIM:617070,OMIM:617068,OMIM:251880
1718	DHCR24	OMIM:602398,ORPHA:35107
1717	DHCR7	ORPHA:818,OMIM:270400
79947	DHDDS	OMIM:617836,ORPHA:442835,OMIM:613861,ORPHA:791
1719	DHFR	OMIM:613839
50846	DHH	OMIM:607080,ORPHA:168563,OMIM:233420,ORPHA:242
1723	DHODH	ORPHA:246,OMIM:263750
1725	DHPS	OMIM:618480
55526	DHTKD1	OMIM:615025,OMIM:204750
22907	DHX30	OMIM:617804
9785	DHX38	OMIM:618220,ORPHA:791
56616	DIABLO	OMIM:614152
1729	DIAPH1	OMIM:124900,OMIM:616632
1730	DIAPH2	OMIM:300511
81624	DIAPH3	OMIM:609129
23405	DICER1	ORPHA:276399,OMIM:601200,OMIM:138800,OMIM:180295,OMIM:618272
57609	DIP2B	OMIM:136630
129563	DIS3L2	ORPHA:654,OMIM:267000,ORPHA:2849
27185	DISC1	ORPHA:171703
27184	DISC2	OMIM:181500
1736	DKC1	ORPHA:1775,ORPHA:3322,OMIM:305000
1737	DLAT	OMIM:245348
10395	DLC1	OMIM:114500
1738	DLD	OMIM:246900,ORPHA:2394
1741	DLG3	ORPHA:777,OMIM:300850
10683	DLL3	ORPHA:2311,OMIM:277300
54567	DLL4	OMIM:616589,ORPHA:1114,ORPHA:974
1743	DLST	OMIM:618475,ORPHA:29072
1747	DLX3	ORPHA:3352,OMIM:104510,OMIM:190320
1748	DLX4	OMIM:616788,ORPHA:199306
1749	DLX5	ORPHA:2440,OMIM:220600
1756	DMD	OMIM:302045,ORPHA:777,ORPHA:98895,ORPHA:154,ORPHA:98896,OMIM:310200,OMIM:300376
29958	DMGDH	OMIM:605850,ORPHA:243343
1758	DMP1	ORPHA:289176,OMIM:241520
